Order_ID,Order_Line,Order_Date,Ship_Date,Customer_ID,Custormer_Name,Customer_Segment,Region,State,Cty,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Cost_Price,Sales,Profit,Shipping_Mode,Shipping_Cost,Payment_Method,Order_Priority,Sales_Rep,Sales_Rep_Region,Customer_Rating,Order_Status,Quantity_Check,Outlier_Flag,Customer_Check,Product_Check,Day_Type,First_Order_Year,Order_Year
ORD-108664,1,44719,44721,CUST-01224,Anika Das,Corporate,Central,Madhya Pradesh,Indore,PRD-0155,Snack Model C3,Grocery,Snacks,3,1222.06,0.1,669.58,3299.56,1290.82,Second Class,238.4,UPI,High,Elizabeth Williams,East,4,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-101867,1,45332,45335,CUST-01274,Anika Garcia,Home Office,West,Gujarat,Ahmedabad,PRD-0129,Kids Wear Model A1,Clothing,Kids Wear,5,4184.45,0,2065.16,20922.25,10596.45,Second Class,254.7,Cash On Delivery,Low,Reyansh Rao,West,5,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-109006,1,45517,45519,CUST-00788,Ananya Malhotra,Corporate,South,Tamil Nadu,Coimbatore,PRD-0144,Footwear Model H8,Clothing,Footwear,6,2305.75,0.05,1106.13,13142.77,6505.99,Second Class,249.76,UPI,Low,Ananya Khan,South,4,Delivered,6,,OK,OK,Weekend,2022,2024
ORD-100379,1,44612,44615,CUST-00787,Mary Kapoor,Consumer,East,Bihar,Gaya,PRD-0112,Envelope Model H8,Office Supplies,Envelopes,2,2849.69,0,1537.74,5699.38,2623.9,Second Class,298.91,Credit Card,Medium,Jennifer Patel,Central,5,Delivered,2,,OK,OK,Weekend,2022,2022
ORD-103355,2,44726,44726,CUST-00223,Linda Joshi,Consumer,South,Tamil Nadu,Madurai,PRD-0113,Men'S Wear Model A1,Clothing,Men'S Wear,4,2860.9,0,1346.55,11443.6,6057.4,Same Day,338.72,Debit Card,High,Robert Brown,Central,4,Shipped,4,,OK,OK,Weekday,2022,2022
ORD-101741,1,45266,45270,CUST-01000,Kavya Khan,Corporate,East,Jharkhand,Ranchi,PRD-0107,Envelope Model C3,Office Supplies,Envelopes,4,2104.51,0.1,1063.98,7576.24,3320.32,Standard Class,341.93,Net Banking,Low,Linda Bose,East,4,Returned,4,,OK,OK,Weekend,2022,2023
ORD-111157,1,45009,45009,CUST-00110,Jennifer Smith,Corporate,West,Gujarat,Ahmedabad,PRD-0036,Accessorie Model D4,Electronics,Accessories,5,16188.1,0,10970.86,80940.5,26086.2,Same Day,141.29,Cash On Delivery,Medium,Ananya Mehta,North,,Delivered,5,,OK,OK,Weekend,2022,2023
ORD-105057,2,44849,44855,CUST-00476,Aarav Gupta,Home Office,East,Jharkhand,Ranchi,PRD-0083,Binder Model C3,Office Supplies,Binders,5,312.8,0,180.54,1485.8,583.1,Standard Class,169.73,Credit Card,Medium,Navya Wilson,North,4,Delivered,5,,OK,OK,Weekday,2022,2022
ORD-108858,1,45541,45459,CUST-00136,Navya Chatterjee,Consumer,Central,Chhattisgarh,Raipur,PRD-0024,Headphone Model H8,Electronics,Headphones,2,3516.21,0.15,2529.34,5977.56,918.88,Standard Class,233.974984,Debit Card,Medium,Reyansh Rao,West,4,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-111310,1,44814,44820,CUST-00895,Saanvi Sharma,Home Office,North,Haryana,Gurugram,PRD-0125,Women'S Wear Model E5,Clothing,Women'S Wear,9,3339.29,0.1,1686.92,27048.25,11865.97,Standard Class,332.19,Cash On Delivery,Medium,Arjun Nair,South,4,Processing,9,,OK,OK,Weekend,2022,2022
ORD-105001,1,44728,44735,CUST-00556,Ananya Reddy,Consumer,West,Rajasthan,Jaipur,PRD-0028,Camera Model D4,Electronics,Cameras,4,34006.07,0,23500.04,136024.28,42024.12,Standard Class,324.04,Net Banking,High,Ira Menon,East,,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-110301,1,45218,45224,CUST-01069,Ananya Reddy,Consumer,Central,Uttar Pradesh,Lucknow,PRD-0085,Binder Model E5,Office Supplies,Binders,2,254.81,0.1,132.9,458.66,192.86,Standard Class,380.89,Credit Card,Medium,Arjun Menon,West,5,Delivered,2,,OK,OK,Weekend,2022,2023
ORD-110407,1,45535,45542,CUST-00324,Aarav Johnson,Home Office,North,Delhi,Rohini,PRD-0003,Mobile Phone Model C3,Electronics,Mobile Phones,3,29639.42,0.15,19387.65,75580.52,17417.57,Standard Class,255.27,Net Banking,Low,Aadhya Malhotra,Central,3,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-110669,1,45634,45637,CUST-00342,Vihaan Bose,Home Office,East,Bihar,Patna,PRD-0145,Beverage Model A1,Grocery,Beverages,11,95.14,0.1,55.6,941.886,330.29,Standard Class,306.37,Credit Card,Low,Aadhya Malhotra,Central,3,Cancelled,11,,OK,OK,Weekend,2022,2024
ORD-106132,1,44841,44847,CUST-01313,Aadhya Smith,Home Office,North,Haryana,Panipat,PRD-0008,Mobile Phone Model H8,Electronics,Mobile Phones,6,18984.37,0.1,14023.65,102515.6,18373.7,Standard Class,314.17,Net Banking,Low,Robert Joshi,North,1,Delivered,6,,OK,OK,Weekend,2022,2022
ORD-101730,1,44953,44960,CUST-00480,Vivaan Kapoor,Consumer,East,Odisha,Bhubaneswar,PRD-0020,Headphone Model D4,Electronics,Headphones,4,23457.12,0,17087.32,93828.48,25479.2,Standard Class,71.31,Credit Card,Low,Aadhya Malhotra,Central,5,Delivered,4,,OK,OK,Weekend,2022,2023
ORD-102300,2,45611,45617,CUST-00529,James Patel,Consumer,West,Rajasthan,Jodhpur,PRD-0063,Bookcase Model G7,Furniture,Bookcases,3,3009.07,0.05,1989.69,8575.85,2606.78,Standard Class,245.7,Debit Card,Low,Michael Khan,East,3,Shipped,3,,OK,OK,Weekday,2022,2024
ORD-109979,1,45645,45651,CUST-01070,Diya Mehta,Home Office,Central,Madhya Pradesh,Bhopal,PRD-0148,Beverage Model D4,Grocery,Beverages,3,767.26,0.2,415.78,1841.42,594.08,Standard Class,206.78,Paypal,Low,John Nair,North,3,Processing,3,,OK,OK,Weekend,2022,2024
ORD-110615,1,45513,45548,CUST-00864,Patricia Nair,Corporate,Central,Uttar Pradesh,Varanasi,PRD-0029,Camera Model E5,Electronics,Cameras,3,21952.12,0.1,14362.62,59270.72,16182.86,Standard Class,211.37,Debit Card,Low,John Joshi,Central,4,Shipped,3,,OK,OK,Weekend,2022,2024
ORD-106064,1,44692,44694,CUST-00987,Aadhya Johnson,Consumer,East,West Bengal,Howrah,PRD-0125,Women'S Wear Model E5,Clothing,Women'S Wear,8,2512.39,0.05,1250.43,19094.16,9090.72,Second Class,369.9,Net Banking,Low,Arjun Menon,West,,Delivered,8,,OK,OK,Weekend,2022,2022
ORD-105175,1,44916,44919,CUST-00636,David Rao,Home Office,Central,Madhya Pradesh,Bhopal,PRD-0125,Women'S Wear Model E5,Clothing,Women'S Wear,4,3185.98,0,1500.77,12743.92,6740.84,Second Class,159.54,Net Banking,Low,Riya Anderson,West,4,Cancelled,4,,OK,OK,Weekend,2022,2022
ORD-100156,1,44874,44876,CUST-00025,David Patel,Consumer,West,Rajasthan,Udaipur,PRD-0064,Bookcase Model H8,Furniture,Bookcases,3,14882.3,0,9894.4,44646.9,14963.7,First Class,66.27,Cash On Delivery,Low,John Joshi,Central,4,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-110339,1,45580,45581,CUST-00438,Riya Gupta,Corporate,Central,Madhya Pradesh,Indore,PRD-0075,Paper Model C3,Office Supplies,Paper,6,1069.2,0.05,574.57,6094.44,2647.02,First Class,267.76,Credit Card,Medium,Aarav Khan,Central,1,Delivered,6,,OK,OK,Weekend,2022,2024
ORD-110583,1,44990,44992,CUST-00633,Ira Malhotra,Home Office,North,Uttarakhand,Haridwar,PRD-0109,Envelope Model E5,Office Supplies,Envelopes,9,2907.24,0.1,1545.68,23548.64,9637.52,First Class,232.7647456,Debit Card,Low,John Malhotra,North,3,Delivered,9,,OK,OK,Weekend,2023,2023
ORD-107637,1,45150,45156,CUST-01308,Anika Chatterjee,Consumer,East,Bihar,Patna,PRD-0068,Storage Model D4,Furniture,Storage,4,18633.69,0,11088.05,74534.76,30182.56,Standard Class,102.08,UPI,Low,Aadhya Davis,Central,4,Delivered,4,,OK,OK,Weekend,2022,2023
ORD-101399,1,45063,45066,CUST-00510,Vihaan Joshi,Home Office,Central,Uttar Pradesh,Kanpur,PRD-0108,Envelope Model D4,Office Supplies,Envelopes,7,1776.66,0,955.77,12436.62,5746.23,Second Class,255.19,Cash On Delivery,High,Vivaan Anderson,South,4,Delivered,7,,OK,OK,Weekend,2022,2023
ORD-109754,1,45539,45542,CUST-00683,Patricia Kapoor,Corporate,East,West Bengal,Siliguri,PRD-0151,Beverage Model G7,Grocery,Beverages,5,1386.54,0,819.16,6932.7,2836.9,Standard Class,314.78,Cash On Delivery,High,Vihaan Jones,East,,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-108292,1,44897,44901,CUST-01351,Kavya Williams,Home Office,North,Delhi,Rohini,PRD-0002,Mobile Phone Model B2,Electronics,Mobile Phones,3,21233.16,0.2,13890.17,50959.58,9289.07,Standard Class,205.97,Net Banking,Low,Ananya Khan,South,4,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-107491,1,45381,45383,CUST-00482,Reyansh Pillai,Home Office,North,Delhi,New Delhi,PRD-0083,Binder Model C3,Office Supplies,Binders,3,415.73,0.2,217.65,997.752,344.8,Second Class,347.31,Paypal,Medium,Elizabeth Kumar,South,3,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-111159,2,44906,44909,CUST-01321,Krishna Williams,Corporate,West,Gujarat,Ahmedabad,PRD-0168,Staple Model H8,Grocery,Staples,2,617.29,0,348.69,1234.58,537.2,Standard Class,295.28,Net Banking,Low,Elizabeth Reddy,Central,,Shipped,2,,OK,OK,Weekday,2022,2022
ORD-101701,1,44758,44760,CUST-00603,Vivaan Kumar,Home Office,Central,Chhattisgarh,Raipur,PRD-0162,Staple Model B2,Grocery,Staples,2,198.25,0.05,121.57,376.67,133.53,Second Class,100.38,Credit Card,High,Aadhya Malhotra,Central,,Returned,2,,OK,OK,Weekend,2022,2022
ORD-103746,1,45162,45166,CUST-00581,Riya Patel,Consumer,West,Rajasthan,Jodhpur,PRD-0017,Headphone Model A1,Electronics,Headphones,4,58551.52,0,42306.36,187364.86,18139.42,Standard Class,87.05,UPI,Low,Vihaan Bose,South,5,Delivered,4,,OK,OK,Weekend,2022,2023
ORD-110236,1,45244,,CUST-00292,Jennifer Verma,Consumer,East,Odisha,Bhubaneswar,PRD-0148,Beverage Model D4,Grocery,Beverages,2,957.07,0.05,561,1818.43,696.43,Standard Class,282.61,Net Banking,High,Rohan Davis,West,4,Shipped,2,,OK,OK,Weekend,2022,2023
ORD-111203,1,45463,,CUST-00270,Elizabeth Garcia,Corporate,North,Delhi,Rohini,PRD-0009,Laptop Model A1,Electronics,Laptops,3,29535.61,0,20649.02,88606.83,26659.77,First Class,278.23,Credit Card,Medium,James Rao,Central,5,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-110862,1,44864,44867,CUST-01026,Vivaan Joshi,Consumer,East,West Bengal,Howrah,PRD-0133,Kids Wear Model E5,Clothing,Kids Wear,4,2979.88,0.05,1503.71,11323.54,5308.7,Standard Class,115.4,Paypal,High,Vivaan Anderson,South,3,Cancelled,4,,OK,OK,Weekend,2022,2022
ORD-103487,1,45108,45111,CUST-00167,Vihaan Iyer,Home Office,South,Kerala,Kochi,PRD-0133,Kids Wear Model E5,Clothing,Kids Wear,3,1691.15,0.05,796.93,4819.78,2428.99,Second Class,204.08,Paypal,Medium,John Malhotra,North,2,Returned,3,,OK,OK,Weekend,2022,2023
ORD-101064,1,45279,45284,CUST-00600,Aarav Williams,Consumer,Central,Madhya Pradesh,Bhopal,PRD-0106,Envelope Model B2,Office Supplies,Envelopes,3,2149.36,0.2,1172.05,5158.46,1642.31,Standard Class,282.95,Cash On Delivery,Medium,Riya Anderson,West,4,Returned,3,,OK,OK,Weekend,2022,2023
ORD-100590,1,45573,45573,CUST-00494,James Verma,Consumer,Central,Uttar Pradesh,Lucknow,PRD-0083,Binder Model C3,Office Supplies,Binders,3,2984.42,0.2,1712.45,7162.61,2025.26,Same Day,20.45,Paypal,Medium,Linda Pillai,North,5,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-100905,2,45010,45013,CUST-01256,Mary Miller,Corporate,North,Delhi,New Delhi,PRD-0108,Envelope Model D4,Office Supplies,Envelopes,3,2041.27,0.1,1029.17,5511.43,2423.92,Second Class,63.3,Cash On Delivery,Medium,Ananya Mehta,North,4,Delivered,3,,OK,OK,Weekday,2022,2023
ORD-106110,1,44964,44964,CUST-01295,Arjun Nair,Corporate,North,Punjab,Ludhiana,PRD-0095,Art Supplie Model G7,Office Supplies,Art Supplies,7,2474.01,0.1,1309.51,15586.26,6419.69,Same Day,257.58,Debit Card,High,Elizabeth Kumar,South,5,Delivered,7,,OK,OK,Weekend,2022,2023
ORD-107397,1,44562,44565,CUST-00598,Krishna Das,Consumer,South,Tamil Nadu,Chennai,PRD-0158,Snack Model F6,Grocery,Snacks,2,270.12,0.1,147.99,486.22,190.24,Standard Class,83.32,Paypal,High,Robert Brown,Central,5,Cancelled,2,,OK,OK,Weekend,2022,2022
ORD-100279,1,45041,45043,CUST-00852,Navya Brown,Corporate,West,Goa,Panaji,PRD-0174,Personal Care Model F6,Grocery,Personal Care,5,569.99,0.1,324.45,2564.95,942.7,Second Class,82.8,Net Banking,High,Robert Brown,Central,,Delivered,5,,OK,OK,Weekend,2022,2023
ORD-105014,1,44661,44666,CUST-00450,Ira Williams,Home Office,West,Goa,Margao,PRD-0091,Art Supplie Model C3,Office Supplies,Art Supplies,9,2234.62,0.3,1153.99,14078.11,3692.2,Standard Class,428.26,Credit Card,Low,Vihaan Bose,South,4,Delivered,9,,OK,OK,Weekend,2022,2022
ORD-109431,1,45649,45649,CUST-00694,Aadhya Patel,Corporate,East,Odisha,Cuttack,PRD-0012,Laptop Model D4,Electronics,Laptops,7,48230.84,0.15,31783.83,286973.5,64486.69,Same Day,87.41,Net Banking,High,Robert Brown,Central,4,Delivered,7,,OK,OK,Weekend,2022,2024
ORD-107590,1,44813,44815,CUST-01150,Ira Pillai,Home Office,South,Andhra Pradesh,Vijayawada,PRD-0136,Kids Wear Model H8,Clothing,Kids Wear,5,2410.39,0.1,1186.41,10846.75,4914.7,Second Class,366.99,UPI,High,Reyansh Rao,West,5,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-108463,1,45381,45388,CUST-01170,Navya Malhotra,Consumer,Central,Uttar Pradesh,Lucknow,PRD-0039,Accessorie Model G7,Electronics,Accessories,6,30719.79,0.05,23217.99,175102.8,35794.86,Standard Class,382.25,Cash On Delivery,Medium,James Rao,Central,3,Delivered,6,,OK,OK,Weekend,2022,2024
ORD-111543,1,44732,44739,CUST-00321,Rohan Davis,Consumer,East,Bihar,Patna,PRD-0159,Snack Model G7,Grocery,Snacks,1,835.3,0.1,503.68,751.77,248.09,Standard Class,90.51,Net Banking,Critical,Navya Wilson,North,5,Shipped,1,,OK,OK,Weekend,2022,2022
ORD-109530,1,44718,44725,CUST-00925,Michael Nair,Home Office,South,Kerala,Kochi,PRD-0127,Women'S Wear Model G7,Clothing,Women'S Wear,4,3256.33,0,1693.35,13025.32,6251.92,Standard Class,42.48,Net Banking,High,Ishaan Bose,South,4,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-109839,1,44624,44628,CUST-00734,Elizabeth Williams,Home Office,North,Haryana,Panipat,PRD-0026,Camera Model B2,Electronics,Cameras,5,50534.08,0.1,37094.99,227403.36,41928.41,Standard Class,382.29,UPI,Low,Sai Brown,North,4,Shipped,5,,OK,OK,Weekend,2022,2022
ORD-104653,1,44684,44686,CUST-01104,Riya Davis,Home Office,West,Goa,Panaji,PRD-0057,Bookcase Model A1,Furniture,Bookcases,3,29658.88,0,20156.57,88976.64,28506.93,Second Class,364.98,Debit Card,Medium,Ira Khan,Central,5,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-106666,1,44576,44580,CUST-00113,Navya Rao,Consumer,West,Maharashtra,Nashik,PRD-0069,Storage Model E5,Furniture,Storage,3,21998.8,0.1,13534.22,59396.76,18794.1,Standard Class,145.92,Paypal,Medium,Arjun Menon,West,4,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-108622,1,44842,44848,CUST-00936,Diya Kumar,Home Office,North,Uttarakhand,Dehradun,PRD-0034,Accessorie Model B2,Electronics,Accessories,5,53431.1,0,37587.19,267155.5,79219.55,Standard Class,183.89,Net Banking,Low,Navya Wilson,North,4,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-103245,1,45464,45466,CUST-00112,James Khan,Consumer,North,Uttarakhand,Haridwar,PRD-0037,Accessorie Model E5,Electronics,Accessories,5,48360,0,32390.52,241800,79847.4,First Class,239.94,Cash On Delivery,Low,Arjun Menon,West,5,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-101405,1,45017,45024,CUST-00062,John Patel,Consumer,East,West Bengal,Kolkata,PRD-0007,Mobile Phone Model G7,Electronics,Mobile Phones,1,19453.81,0.05,13512.89,18481.12,4968.23,Standard Class,273.42,UPI,Medium,Elizabeth Williams,East,3,Delivered,1,,OK,OK,Weekend,2022,2023
ORD-111450,1,44649,44649,CUST-00853,Myra Davis,Corporate,North,Punjab,Amritsar,PRD-0154,Snack Model B2,Grocery,Snacks,6,1093.75,0.1,596.84,5906.25,2325.21,Same Day,321.18,Net Banking,Low,Michael Verma,Central,5,Delivered,6,,OK,OK,Weekend,2022,2022
ORD-109002,1,44588,44588,CUST-01283,Kavya Wilson,Corporate,Central,Uttar Pradesh,Noida,PRD-0141,Footwear Model E5,Clothing,Footwear,1,1707.74,0.15,775.05,1451.58,676.53,Same Day,229.5,UPI,Low,John Malhotra,North,4,Returned,1,,OK,OK,Weekend,2022,2022
ORD-102268,2,44642,44649,CUST-00360,John Chatterjee,Home Office,North,Haryana,Faridabad,PRD-0151,Beverage Model G7,Grocery,Beverages,9,547.89,0.15,309.39,4191.36,1406.85,Standard Class,130.43,Paypal,High,David Anderson,North,3,Cancelled,9,,OK,OK,Weekday,2022,2022
ORD-100383,2,45640,45647,CUST-01201,John Bose,Consumer,North,Punjab,Amritsar,PRD-0088,Binder Model H8,Office Supplies,Binders,5,2203.27,0.1,1218.63,9914.72,3821.57,Standard Class,260.27,Paypal,Low,Sai Brown,North,,Shipped,5,,OK,OK,Weekday,2022,2024
ORD-103654,1,45098,45103,CUST-00450,Ira Williams,Home Office,West,Goa,Margao,PRD-0131,Kids Wear Model C3,Clothing,Kids Wear,3,2449.63,0,1188.04,7348.89,3784.77,Standard Class,72.14,Net Banking,Low,Vihaan Bose,South,4,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-109557,1,45598,45602,CUST-00655,Mary Anderson,Corporate,Central,Uttar Pradesh,Varanasi,PRD-0068,Storage Model D4,Furniture,Storage,2,25623.33,0,16613.41,48684.33,15457.51,Standard Class,171.26,Paypal,High,Robert Brown,Central,5,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-105120,2,45283,45289,CUST-00473,Aarav Anderson,Consumer,North,Punjab,Jalandhar,PRD-0084,Binder Model D4,Office Supplies,Binders,2,2294.26,0,1155.82,4588.52,2276.88,Standard Class,259.83,Paypal,Low,Michael Khan,East,,Delivered,2,,OK,OK,Weekday,2022,2023
ORD-103521,1,45502,45509,CUST-01320,Anika Joshi,Consumer,North,Haryana,Gurugram,PRD-0083,Binder Model C3,Office Supplies,Binders,2,1397.46,0.3,700.55,1956.44,555.34,Standard Class,258.59,UPI,Low,Navya Williams,South,4,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-106965,1,44887,44888,CUST-00470,Patricia Pillai,Home Office,East,Bihar,Gaya,PRD-0050,Table Model B2,Furniture,Tables,5,18822.28,0,11884.05,94111.4,34691.15,First Class,48.91,UPI,Medium,Linda Bose,East,,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-108169,1,45601,45608,CUST-01145,James Gupta,Consumer,West,Rajasthan,Udaipur,PRD-0041,Chair Model A1,Furniture,Chairs,1,34948.04,0,21126.75,34948.04,13821.29,Standard Class,115.81,UPI,High,Aarav Khan,Central,,Processing,1,,OK,OK,Weekend,2022,2024
ORD-102010,1,45625,45629,CUST-00417,Ananya Jones,Corporate,Central,Uttar Pradesh,Varanasi,PRD-0129,Kids Wear Model A1,Clothing,Kids Wear,4,3101.89,0,1396.77,12407.56,6820.48,Second Class,308.13,Cash On Delivery,Medium,David Singh,East,4,Processing,4,,OK,OK,Weekend,2022,2024
ORD-105141,1,44779,44783,CUST-00241,Ira Iyer,Corporate,East,West Bengal,Howrah,PRD-0101,Label Model E5,Office Supplies,Labels,4,1701.16,0.1,952.67,6124.18,2313.5,Standard Class,233.974984,Credit Card,Critical,Diya Anderson,East,4,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-101453,2,44808,44813,CUST-00671,Anika Kumar,Consumer,South,Andhra Pradesh,Vijayawada,PRD-0013,Laptop Model E5,Electronics,Laptops,5,52722,0.05,35440.06,250429.5,73229.2,Standard Class,87.24,Debit Card,Medium,John Malhotra,North,5,Delivered,5,,OK,OK,Weekday,2022,2022
ORD-105752,1,45604,45610,CUST-00774,James Nair,Corporate,West,Rajasthan,Udaipur,PRD-0095,Art Supplie Model G7,Office Supplies,Art Supplies,1,204.7,0.05,105.05,194.46,89.41,Standard Class,37.39,Paypal,Low,Arjun Menon,West,5,Delivered,1,,OK,OK,Weekend,2022,2024
ORD-109552,1,44708,44710,CUST-00098,John Wilson,Home Office,South,Andhra Pradesh,Visakhapatnam,PRD-0135,Kids Wear Model G7,Clothing,Kids Wear,6,3581.57,0,1835.14,21489.42,10478.58,Second Class,322.58,Debit Card,Medium,Jennifer Patel,Central,5,Delivered,6,,OK,OK,Weekend,2022,2022
ORD-111116,1,45465,45470,CUST-00178,Krishna Rao,Corporate,Central,Uttar Pradesh,Noida,PRD-0092,Art Supplie Model D4,Office Supplies,Art Supplies,8,2381.78,0,1340.24,19054.24,8332.32,Standard Class,117.67,Credit Card,Medium,Vivaan Anderson,South,5,Delivered,8,,OK,OK,Weekend,2022,2024
ORD-110752,1,45266,45270,CUST-01275,Vihaan Mehta,Home Office,Central,Chhattisgarh,Bilaspur,PRD-0020,Headphone Model D4,Electronics,Headphones,2,39122.65,0,28482.95,78245.3,21279.4,Standard Class,146.52,Paypal,Critical,Ira Khan,Central,5,Delivered,2,,OK,OK,Weekend,2023,2023
ORD-107896,1,45506,45508,CUST-00883,Myra Miller,Home Office,South,Andhra Pradesh,Vijayawada,PRD-0105,Envelope Model A1,Office Supplies,Envelopes,2,911.2,0.1,520.82,1640.16,598.52,First Class,393.33,UPI,Medium,Patricia Nair,West,4,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-101174,1,45626,45629,CUST-00752,Rohan Brown,Home Office,North,Uttarakhand,Dehradun,PRD-0074,Paper Model B2,Office Supplies,Paper,3,2386.24,0.2,1237.95,5726.98,2013.13,Standard Class,52.51,Credit Card,Medium,David Anderson,North,5,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-104287,1,44799,44804,CUST-01320,Anika Joshi,Consumer,North,Haryana,Gurugram,PRD-0018,Headphone Model B2,Electronics,Headphones,4,38268.08,0,25488.98,153072.32,51116.4,Standard Class,387.22,Net Banking,Low,Aadhya Malhotra,Central,5,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-100388,2,45244,45244,CUST-01363,Patricia Kumar,Corporate,South,Andhra Pradesh,Vijayawada,PRD-0113,Men'S Wear Model A1,Clothing,Men'S Wear,4,854.59,0.05,404.09,3247.44,1631.08,Same Day,266.47,Credit Card,Medium,Michael Khan,East,4,Delivered,4,,OK,OK,Weekday,2023,2023
ORD-106665,3,45394,45630,CUST-00726,Rohan Kumar,Consumer,South,Kerala,Kochi,PRD-0110,Envelope Model F6,Office Supplies,Envelopes,6,236.81,0.15,135.27,1207.73,396.11,Same Day,214.43,Credit Card,Medium,Sai Brown,North,3,Delivered,6,,OK,OK,Weekday,2022,2024
ORD-101331,1,44909,44909,CUST-01322,Arjun Mehta,Home Office,East,Bihar,Gaya,PRD-0025,Camera Model A1,Electronics,Cameras,2,12511.38,0,9042.38,25022.76,6938,Same Day,276.31,Credit Card,Low,Jennifer Patel,Central,,Delivered,2,,OK,OK,Weekend,2022,2022
ORD-102589,1,45624,45630,CUST-01166,Diya Davis,Corporate,East,West Bengal,Siliguri,PRD-0121,Women'S Wear Model A1,Clothing,Women'S Wear,3,3881.31,0.05,1802.35,11061.73,5654.68,Standard Class,191.24,Credit Card,Medium,Ananya Khan,South,3,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-110968,1,45144,45146,CUST-00877,Riya Wilson,Consumer,Central,Chhattisgarh,Raipur,PRD-0059,Bookcase Model C3,Furniture,Bookcases,7,30766.13,0.15,18113.28,183058.47,56265.51,First Class,427.68,Debit Card,Medium,Michael Khan,East,4,Delivered,7,,OK,OK,Weekend,2022,2023
ORD-101074,1,45437,45444,CUST-01252,David Brown,Home Office,East,West Bengal,Siliguri,PRD-0134,Kids Wear Model F6,Clothing,Kids Wear,1,4254.45,0,2159.23,4254.45,2095.22,Standard Class,294.52,Net Banking,High,Jennifer Patel,Central,2,Delivered,1,,OK,OK,Weekend,2022,2024
ORD-102319,1,45243,45248,CUST-00585,Krishna Iyer,Corporate,South,Andhra Pradesh,Vijayawada,PRD-0099,Label Model C3,Office Supplies,Labels,3,2157.99,0.15,1142.21,5502.87,2076.24,Standard Class,233.974984,Net Banking,Medium,Jennifer Patel,Central,4,Delivered,3,,OK,OK,Weekend,2023,2023
ORD-103981,1,45578,45584,CUST-00761,Saanvi Pillai,Home Office,North,Punjab,Jalandhar,PRD-0155,Snack Model C3,Grocery,Snacks,3,340.75,0,186.51,1022.25,462.72,Standard Class,247.03,Credit Card,Medium,Ira Khan,Central,5,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-102830,1,45459,45465,CUST-00964,Aarav Nair,Consumer,South,Karnataka,Bengaluru,PRD-0051,Table Model C3,Furniture,Tables,5,15693.98,0.2,10098.27,62775.92,12284.57,Standard Class,324.75,UPI,High,Aadhya Davis,Central,4,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-103125,2,44950,44953,CUST-00758,Myra Das,Consumer,South,Karnataka,Hubli,PRD-0114,Men'S Wear Model B2,Clothing,Men'S Wear,3,3974.1,0.3,1980.49,8345.61,2404.14,Standard Class,46.34,UPI,Low,Vihaan Bose,South,3,Delivered,3,,OK,OK,Weekday,2022,2023
ORD-108683,1,45591,45594,CUST-00545,Ira Kapoor,Consumer,South,Andhra Pradesh,Visakhapatnam,PRD-0047,Chair Model G7,Furniture,Chairs,2,22898.57,0.1,13975.12,41217.43,13267.19,Second Class,273.79,Paypal,Medium,Elizabeth Williams,East,3,Returned,2,,OK,OK,Weekend,2022,2024
ORD-102939,1,44758,44761,CUST-00667,Kavya Iyer,Corporate,Central,Madhya Pradesh,Indore,PRD-0027,Camera Model C3,Electronics,Cameras,5,26693.51,0,19386.41,133467.55,36535.5,Standard Class,264.8,UPI,Low,Elizabeth Reddy,Central,5,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-102762,2,44585,44592,CUST-00761,Saanvi Pillai,Home Office,North,Haryana,Faridabad,PRD-0102,Label Model F6,Office Supplies,Labels,2,233.84,0.2,118.17,374.14,137.8,Standard Class,101.59,Net Banking,Critical,Aarav Khan,Central,4,Delivered,2,,OK,OK,Weekday,2022,2022
